batch_idx,recall,query_qps,test_id,mode,series,file
39,0.8860900000000002,44965.77424186059,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
40,0.8872450000000001,45203.5250589791,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
41,0.88687,44744.08695981485,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
42,0.8863549999999999,44205.336506387386,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
43,0.88659,45249.658818135234,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
44,0.88636,47012.41187913284,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
45,0.886275,46157.49636291205,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
46,0.8859,46683.6477164903,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
47,0.8868300000000001,47793.24368286684,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
48,0.8865000000000002,47531.37506324875,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
49,0.8872550000000001,47861.66084129544,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
0,0.880295,36912.68942344165,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
1,0.8774150000000002,51479.29654970111,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
2,0.8767000000000001,59302.18238553098,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
3,0.8780600000000001,62106.6456994191,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
4,0.8790900000000001,65720.42795093732,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
5,0.8791900000000001,63989.21080353731,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
6,0.8797800000000001,58395.87276637009,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
7,0.8817950000000001,50057.33381071727,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
8,0.88155,50052.19657607645,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
9,0.881815,50102.958058238975,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
10,0.8843200000000001,50173.111003850034,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
11,0.884225,50331.426541723216,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
12,0.88261,50621.05871689624,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
13,0.8842750000000001,49744.493841392505,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
14,0.8862650000000002,47239.90931135421,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
15,0.884065,47988.32071357145,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
16,0.8855700000000001,48107.59537952811,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
17,0.8856,43688.550502501705,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
18,0.8855700000000001,47926.57732599594,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
19,0.88669,48088.676705625534,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
20,0.8865200000000001,50236.02874289078,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
21,0.8871900000000001,46218.91344940117,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
22,0.8865649999999999,49476.36005893324,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
23,0.8872100000000002,49755.587756077686,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
24,0.8876350000000001,49150.665636225895,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
25,0.8869650000000001,48735.84160256559,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
26,0.8879800000000001,45130.5668027085,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
27,0.88866,47979.729633114366,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
28,0.8890950000000001,44851.9586288315,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
29,0.8883300000000001,46657.63023337692,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
30,0.8875850000000001,48017.90523619399,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
31,0.8878950000000001,47383.70848365612,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
32,0.8888799999999999,47496.84622963072,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
33,0.8877299999999999,47611.44430778556,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
34,0.8875400000000001,47607.22910027837,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
35,0.8868799999999999,47691.051696809685,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
36,0.8862150000000002,47303.65584291452,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
37,0.885935,47323.002908675706,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
38,0.8866950000000001,46471.75942801998,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
39,0.8855149999999999,46517.3207344191,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
40,0.8873150000000002,47253.58713677987,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
41,0.8869300000000001,47156.6033291678,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
42,0.8860100000000001,47101.44943811392,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
43,0.887065,47610.12021989423,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
44,0.8856100000000002,47591.42871731447,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
45,0.886215,47771.82350080354,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
46,0.8851100000000001,44769.78162704053,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
47,0.88597,46345.49086858901,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
48,0.8865,46993.5021682781,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
49,0.8868100000000002,45039.21585471664,4,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test4-2wquery-on/test4-2wquery-on_final_results.csv
0,0.8798549999999999,38063.28719908452,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
1,0.8769050000000002,52378.94179477909,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
2,0.8761300000000001,59226.35706640384,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
3,0.878655,61907.99786274956,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
4,0.8790100000000001,64330.55594964666,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
5,0.87856,65225.71921538867,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
6,0.8791250000000002,58465.14334700535,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
7,0.8815100000000002,50197.46014952829,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
8,0.8816450000000001,51098.5451858584,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
9,0.8815050000000001,48813.48988828643,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
10,0.884325,49849.43448049637,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
11,0.8843200000000001,50013.31326109314,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
12,0.8822050000000001,51103.65040521137,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
13,0.88334,49743.31392883806,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
14,0.8853550000000001,49228.71795714455,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
15,0.88351,49109.86335357183,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
16,0.884375,49480.94195730484,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
17,0.884825,49497.40877305714,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
18,0.8849,49468.80324012509,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
19,0.8862300000000001,50051.80833957344,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
20,0.8855799999999999,49811.95982316492,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
21,0.886735,49312.49676682076,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
22,0.88626,50043.32836794094,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
23,0.8865350000000001,49738.12297849759,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
24,0.886825,47028.858309763615,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
25,0.8864900000000001,48621.07119734911,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
26,0.88736,48301.24711598311,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
27,0.8878300000000001,48173.73446871461,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
28,0.8880400000000002,47365.88965812415,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
29,0.887125,48921.09624767164,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
30,0.8870450000000001,45631.502820211965,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
31,0.887035,47773.9184018197,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
32,0.888185,49368.82750470671,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
33,0.8870600000000001,48224.2206241905,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
34,0.8862150000000002,48648.76087457034,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
35,0.8858650000000001,47370.14248412075,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
36,0.8861800000000001,45559.95359608608,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
37,0.8851600000000001,47865.48422915794,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
38,0.886125,46965.797179345056,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
39,0.885135,47718.80484093462,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
40,0.8866950000000001,47939.99819409377,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
41,0.8861650000000001,46440.88627679375,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
42,0.8855700000000001,47396.02361041349,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
43,0.8860450000000001,48051.81979926014,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
44,0.88476,47303.17570322284,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
45,0.88556,47963.18743396106,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
46,0.88445,47195.86947923459,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
47,0.885325,47882.232401501205,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
48,0.8856200000000001,46291.73155390543,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
49,0.8865200000000001,47601.17779975702,5,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test5-2wquery-on/test5-2wquery-on_final_results.csv
